orderid,ctime,userid,shopid,rating_star,satisfaction_label
162690353251445.0,2023-12-13 05:11:15,250002711,423318317,5,Very Satisfied
148569122225761.0,2023-12-13 17:50:46,456580002,423318317,5,Very Satisfied
158669896252988.0,2023-12-12 18:07:08,150833054,423318317,5,Very Satisfied
146030631224457.0,2023-12-12 15:45:49,296325485,423318317,5,Very Satisfied
147318807231137.0,2023-12-19 08:58:14,279615302,423318317,4,Very Satisfied
157806262245275.0,2023-12-20 09:10:51,98744317,423318317,4,Very Satisfied
156167022262504.0,2023-12-22 20:44:46,398233309,423318317,2,Very Satisfied
146745851265886.0,2023-12-25 16:32:32,402360053,423318317,5,Very Satisfied
157203270204624.0,2024-02-22 02:06:46,545170179,423318317,5,Very Satisfied
147151131270411.0,2024-02-03 16:47:40,456089931,423318317,4,Very Satisfied
149319441249570.0,2024-02-10 19:50:54,422029088,423318317,5,Very Satisfied
158464059247693.0,2024-02-26 14:10:25,241875664,423318317,5,Very Satisfied
163451599256947.0,2024-03-06 07:48:06,47176029,423318317,5,Very Satisfied
165244383212387.0,2024-03-06 04:10:04,459507115,423318317,5,Very Satisfied
162820110245689.0,2024-02-29 15:32:35,182582831,423318317,5,Very Satisfied
157255793220492.0,2024-03-10 10:23:33,455595887,423318317,5,Very Satisfied
162283676253568.0,2024-03-11 19:40:45,481501386,423318317,5,Very Satisfied
163142658212813.0,2024-03-15 13:21:23,57148413,423318317,5,Very Satisfied
153541088270764.0,2023-08-06 14:38:48,471037930,423318317,4,Very Satisfied
154674449261122.0,2023-08-15 07:30:54,390610051,423318317,5,Very Satisfied
152778477254557.0,2023-08-25 13:32:34,177373946,423318317,5,Very Satisfied
159337756228582.0,2024-01-14 10:28:08,224183192,423318317,5,Very Satisfied
144599763248538.0,2024-01-03 20:55:31,742553426,423318317,5,Very Satisfied
145645873215427.0,2024-01-08 13:28:00,287750256,423318317,5,Very Satisfied
143904129239249.0,2024-01-08 13:27:43,724918177,423318317,5,Very Satisfied
146598893205600.0,2024-03-01 18:21:04,724918177,423318317,5,Very Satisfied
151980165251546.0,2024-04-04 13:51:34,794185187,423318317,5,Very Satisfied
151888732289585.0,2024-03-06 12:10:49,1044687936,423318317,5,Very Satisfied
147153927228296.0,2024-02-29 12:29:23,576837055,423318317,5,Very Satisfied
147099023271628.0,2023-08-07 14:42:49,286177379,423318317,5,Very Satisfied
147084471262070.0,2023-08-10 21:18:20,223082642,423318317,5,Very Satisfied
147892347283866.0,2023-11-03 19:50:49,634800132,423318317,5,Very Satisfied
148406417260090.0,2024-02-04 19:38:50,318529024,423318317,5,Very Satisfied
148472831232869.0,2023-08-22 13:45:49,689102544,423318317,5,Very Satisfied
148564079227614.0,2023-08-25 10:38:52,368546654,423318317,5,Very Satisfied
148625762253431.0,2023-09-14 18:08:02,1049022279,423318317,5,Very Satisfied
152429850283153.0,2023-09-11 22:11:48,313928012,423318317,5,Very Satisfied
152446662256736.0,2023-11-14 14:23:19,341688937,423318317,5,Very Satisfied
154374291235307.0,2024-02-10 01:30:30,590509930,423318317,5,Very Satisfied
154188168257100.0,2023-12-20 04:11:39,678178645,423318317,5,Very Satisfied
144141596288843.0,2023-09-25 12:15:27,915423714,423318317,5,Very Satisfied
154079945292956.0,2024-01-01 15:57:13,593164228,423318317,5,Very Satisfied
154767326244362.0,2024-04-03 15:49:09,702229752,423318317,5,Very Satisfied
155918776293658.0,2023-12-21 10:37:17,673697993,423318317,5,Very Satisfied
153916483297238.0,2024-03-09 13:37:10,346535684,423318317,5,Very Satisfied
155644625238266.0,2024-02-05 17:46:09,856810557,423318317,5,Very Satisfied
155755512285957.0,2023-08-23 22:08:27,392576572,423318317,5,Very Satisfied
155996092229212.0,2023-12-15 16:06:04,673697993,423318317,5,Very Satisfied
154422843222871.0,2024-03-11 13:39:52,791435339,423318317,5,Very Satisfied
157016926273742.0,2023-09-26 19:16:07,1149136875,423318317,5,Very Satisfied
157470002279672.0,2023-10-16 15:18:25,581946852,423318317,5,Very Satisfied
156438916281152.0,2024-01-06 13:17:15,495379627,423318317,5,Very Satisfied
157868409208271.0,2024-02-28 18:23:27,928239627,423318317,5,Very Satisfied
158273129206630.0,2024-03-22 14:42:18,576837055,423318317,5,Very Satisfied
158064770257828.0,2024-03-26 06:55:53,755840123,423318317,5,Very Satisfied
157556564247317.0,2023-11-25 13:35:01,796241633,423318317,5,Very Satisfied
158047213239738.0,2024-03-09 21:54:52,767297769,423318317,5,Very Satisfied
157885579211776.0,2024-04-04 20:03:45,915423714,423318317,5,Neutral
158849669270091.0,2023-08-25 17:59:42,1031576225,423318317,5,Satisfied
159554984271056.0,2023-08-14 16:40:27,253300063,423318317,5,Very Satisfied
160036200240572.0,2023-10-16 21:03:25,998725697,423318317,5,Very Satisfied
160067278264980.0,2023-10-03 19:52:51,1106790505,423318317,5,Very Satisfied
162025882280896.0,2023-09-09 13:30:00,358810461,423318317,5,Very Satisfied
161969621226619.0,2023-12-02 06:56:11,763690798,423318317,5,Very Satisfied
161867596264448.0,2024-01-24 21:00:10,469019519,423318317,5,Very Satisfied
159200319204007.0,2023-11-28 13:50:31,675068265,423318317,5,Satisfied
160911742219164.0,2023-12-18 14:25:11,673697993,423318317,5,Very Satisfied
161762508297961.0,2024-03-16 18:42:21,1090737579,423318317,5,Satisfied
162384770251422.0,2023-10-17 04:36:28,250971925,423318317,5,Very Satisfied
162487794229721.0,2023-09-07 17:22:42,574097757,423318317,5,Very Satisfied
162837453213739.0,2023-11-16 18:28:07,1022107834,423318317,5,Very Satisfied
163090146237348.0,2023-11-21 11:01:27,769417358,423318317,5,Very Satisfied
164395724231371.0,2023-12-04 14:16:06,878414826,423318317,5,Very Satisfied
164327526251013.0,2024-04-02 15:29:03,902623419,423318317,5,Very Satisfied
163174624222243.0,2023-12-21 10:17:57,272479828,423318317,5,Very Satisfied
163785947247439.0,2023-12-19 11:32:12,1155801049,423318317,5,Very Satisfied
163842098244206.0,2023-12-12 07:24:09,1118553246,423318317,5,Very Satisfied
160836156270080.0,2024-01-31 08:56:11,346535684,423318317,5,Satisfied
143640553283365.0,2024-01-31 09:51:38,347142088,423318317,5,Satisfied
143988528236047.0,2024-01-31 09:48:34,50092526,423318317,5,Satisfied
142786850235563.0,2023-09-01 12:59:50,87468094,423318317,5,Very Satisfied
143988618292702.0,2023-10-03 13:27:00,54114075,423318317,5,Very Satisfied
145298090224204.0,2023-11-02 17:07:10,63626598,423318317,5,Very Satisfied
143795265273576.0,2024-01-02 02:11:17,32579951,423318317,5,Very Satisfied
143971867214277.0,2024-01-09 23:52:20,104170170,423318317,5,Very Satisfied
144731723232204.0,2023-12-11 20:47:46,170400478,423318317,5,Very Satisfied
144906021232277.0,2023-09-08 15:12:24,44525250,423318317,5,Very Satisfied
143700347291302.0,2023-10-17 11:26:10,44525250,423318317,5,Very Satisfied
143261699236646.0,2023-08-13 17:54:00,353290009,423318317,5,Very Satisfied
143936124221800.0,2023-08-13 20:31:34,135767137,423318317,5,Very Satisfied
143995390233866.0,2023-08-20 13:35:42,262057276,423318317,5,Very Satisfied
142358748251042.0,2023-08-15 12:03:42,111657078,423318317,5,Very Satisfied
143470680217953.0,2023-09-10 13:38:40,81338630,423318317,5,Very Satisfied
143745856248077.0,2023-10-29 01:26:09,45387638,423318317,5,Very Satisfied
142666656294124.0,2023-12-21 21:18:13,101740917,423318317,5,Very Satisfied
144515993297854.0,2024-03-22 20:22:53,5421627,423318317,5,Very Satisfied
142360045283652.0,2023-08-12 23:18:09,253773256,423318317,5,Very Satisfied
143388245250307.0,2023-08-31 10:33:06,134119563,423318317,5,Very Satisfied
143427353286211.0,2023-08-08 08:32:21,131245522,423318317,5,Very Satisfied
144678900292355.0,2023-09-01 19:11:48,143607739,423318317,5,Very Satisfied
144668725263557.0,2023-09-30 12:51:33,143607739,423318317,5,Very Satisfied
144909722235314.0,2023-11-14 18:03:58,546464777,423318317,5,Very Satisfied
143390351263190.0,2024-03-02 19:52:29,139407869,423318317,5,Very Satisfied
143592157203186.0,2024-03-27 14:27:17,101124524,423318317,5,Very Satisfied
144821809271473.0,2024-03-30 13:44:48,446756527,423318317,5,Very Satisfied
144590899231030.0,2024-02-20 20:47:12,206333163,423318317,5,Very Satisfied
144554983207616.0,2023-10-06 08:22:22,50647325,423318317,5,Neutral
144552750200249.0,2024-01-05 15:42:59,151444244,423318317,5,Neutral
143276450270974.0,2023-12-30 11:30:42,192506941,423318317,5,Very Satisfied
143633374254901.0,2024-02-18 16:16:15,346535684,423318317,5,Very Satisfied
144299583233152.0,2024-03-17 17:23:37,186068752,423318317,5,Very Satisfied
144388635286580.0,2024-03-05 09:37:12,95139420,423318317,5,Very Satisfied
144394456270120.0,2024-03-08 07:37:04,141895055,423318317,5,Very Satisfied
142927459200123.0,2023-08-16 20:03:07,188016213,423318317,5,Very Satisfied
142873076230517.0,2023-09-04 15:12:02,62552509,423318317,5,Very Satisfied
143220479295729.0,2023-10-19 21:14:11,173307515,423318317,5,Very Satisfied
142618865295887.0,2023-10-20 14:34:10,50927325,423318317,5,Very Satisfied
142835959253849.0,2023-11-20 15:40:39,76574762,423318317,5,Very Satisfied
142361000267619.0,2023-11-23 15:56:37,231480842,423318317,5,Very Satisfied
144364393236337.0,2023-12-29 11:36:22,255217848,423318317,5,Very Satisfied
142503730291347.0,2024-03-07 13:41:02,31015622,423318317,5,Very Satisfied
142518509294569.0,2023-08-18 15:14:31,134945103,423318317,5,Very Satisfied
142359313238933.0,2023-09-18 21:47:27,42104891,423318317,5,Very Satisfied
142660967221466.0,2023-09-05 12:12:08,611496670,423318317,5,Very Satisfied
142328525255580.0,2023-11-06 07:58:11,205624287,423318317,5,Very Satisfied
141207802297913.0,2024-01-24 13:00:12,93989149,423318317,5,Very Satisfied
142564346271839.0,2023-12-26 23:38:09,282912206,423318317,5,Very Satisfied
142349336216577.0,2024-01-06 19:25:31,474199800,423318317,5,Very Satisfied
142358468263805.0,2024-02-18 10:20:46,83876128,423318317,5,Very Satisfied
141816910239770.0,2023-10-04 23:59:15,70636237,423318317,5,Very Satisfied
142074036299420.0,2024-03-13 12:41:18,5421627,423318317,5,Dissatisfied
141882695267114.0,2023-08-13 11:55:41,78530886,423318317,5,Very Satisfied
142231039210585.0,2023-08-31 17:22:22,93271561,423318317,5,Very Satisfied
141829665228919.0,2023-09-01 14:11:57,47790271,423318317,5,Very Satisfied
141888714261058.0,2023-12-08 17:55:37,99257216,423318317,5,Very Satisfied
141647015209828.0,2023-12-10 15:22:00,255652216,423318317,5,Very Satisfied
141085583285870.0,2024-01-18 13:36:58,76683784,423318317,5,Very Satisfied
140314007221503.0,2024-03-16 00:04:11,54536378,423318317,5,Very Satisfied
141910343229626.0,2024-02-14 21:48:09,220342054,423318317,5,Very Satisfied
140899660278257.0,2023-11-19 22:00:52,34690384,423318317,5,Very Satisfied
141699849277842.0,2024-02-28 07:32:31,18125831,423318317,5,Very Satisfied
141763688273668.0,2024-02-24 09:04:34,35431707,423318317,5,Satisfied
141797818252384.0,2023-12-21 11:34:13,450896169,423318317,5,Very Satisfied
141304864260661.0,2023-11-07 15:49:38,256587036,423318317,5,Very Satisfied
142386041259385.0,2023-10-17 15:06:45,1026386752,423318317,5,Very Satisfied
142075139280475.0,2023-10-26 22:11:53,343263115,423318317,5,Very Satisfied
141710075209143.0,2024-03-05 12:26:52,81191913,423318317,5,Very Satisfied
141386133288684.0,2024-04-03 15:27:51,65953874,423318317,5,Very Satisfied
141391459294374.0,2023-09-23 12:57:16,75741270,423318317,5,Very Satisfied
141991071289049.0,2024-02-12 05:25:33,158598419,423318317,5,Very Satisfied
141219356298226.0,2023-09-24 11:20:41,28047890,423318317,5,Very Satisfied
141605038277390.0,2024-03-14 14:03:45,54955537,423318317,5,Very Satisfied
141483249268695.0,2023-08-11 15:45:05,171938331,423318317,5,Very Satisfied
141368074212533.0,2023-10-06 21:16:45,84502421,423318317,5,Very Satisfied
141231162238108.0,2023-09-01 18:28:59,34540635,423318317,5,Satisfied
141184678249081.0,2024-03-06 14:01:31,110963052,423318317,5,Satisfied
141303589243831.0,2024-03-01 11:39:42,7632106,423318317,5,Very Satisfied
141004518202521.0,2023-08-31 13:27:42,229024235,423318317,5,Very Satisfied
141148447211036.0,2023-08-30 22:25:07,34406074,423318317,5,Very Satisfied
140797269248468.0,2023-09-29 18:34:11,28696607,423318317,5,Very Satisfied
141296642283473.0,2023-10-22 12:25:58,520276524,423318317,5,Very Satisfied
140937281230437.0,2023-11-28 18:17:48,235337359,423318317,5,Very Satisfied
140776804242314.0,2023-12-04 07:33:33,6965621,423318317,5,Very Satisfied
140229080298794.0,2024-03-08 17:57:42,30854450,423318317,5,Very Satisfied
140506522278552.0,2024-01-16 13:50:36,44525250,423318317,5,Satisfied
140598100238335.0,2023-08-13 13:29:00,50647325,423318317,5,Very Satisfied
140190874227932.0,2023-09-15 19:45:45,101124524,423318317,5,Very Satisfied
139680190291637.0,2023-09-30 12:13:47,454145768,423318317,5,Very Satisfied
140577502211954.0,2023-09-11 19:28:24,774704884,423318317,5,Very Satisfied
140135961279027.0,2023-10-30 13:10:27,223537250,423318317,5,Very Satisfied
139278904232543.0,2024-01-07 16:32:06,210043919,423318317,5,Very Satisfied
140172095294873.0,2024-01-12 10:04:36,173307515,423318317,5,Very Satisfied
140003621253708.0,2024-01-13 12:11:46,220408024,423318317,3,Very Satisfied
139582134289721.0,2023-12-26 18:48:31,40689845,423318317,5,Very Satisfied
139988512250607.0,2023-12-11 20:13:47,237912675,423318317,5,Satisfied
139804215219603.0,2024-03-06 00:42:57,399541104,423318317,5,Very Satisfied
139842320225593.0,2023-10-21 19:49:20,114810279,423318317,5,Neutral
137292998270778.0,2024-02-17 08:08:48,282624165,423318317,5,Very Satisfied
139479277295530.0,2024-02-19 18:06:56,166914397,423318317,5,Very Satisfied
139763261274128.0,2023-11-07 19:15:02,14474842,423318317,5,Very Satisfied
139390202265015.0,2023-09-05 18:01:42,220934611,423318317,5,Very Satisfied
139680615213446.0,2023-12-06 21:17:21,19516717,423318317,5,Very Satisfied
138632367233190.0,2024-01-16 19:15:10,27188073,423318317,5,Very Satisfied
138731085221873.0,2024-04-10 00:06:40,31015622,423318317,5,Very Satisfied
139723928228160.0,2024-02-03 18:56:42,138016047,423318317,5,Very Satisfied
139317535254774.0,2023-08-13 19:36:57,50092526,423318317,5,Very Satisfied
139280343250888.0,2023-08-21 13:54:17,313468695,423318317,4,Very Satisfied
139682275266744.0,2023-09-17 13:01:01,101124524,423318317,5,Very Satisfied
138727857257528.0,2023-09-12 18:53:19,336346146,423318317,5,Very Satisfied
137401740277141.0,2023-12-06 15:24:10,67214192,423318317,5,Very Satisfied
139364735226676.0,2024-03-04 21:51:54,170400478,423318317,5,Very Satisfied
139489597245718.0,2024-02-16 14:56:57,79465448,423318317,5,Very Satisfied
139936916279190.0,2024-03-21 19:49:35,238424321,423318317,5,Very Satisfied
139458014209321.0,2024-03-11 01:01:42,391486331,423318317,5,Very Satisfied
139360994203402.0,2023-09-25 18:58:18,50765264,423318317,5,Very Satisfied
139249270279808.0,2023-10-07 21:27:02,4944107,423318317,5,Very Satisfied
138768920214391.0,2023-09-08 17:02:02,42095002,423318317,5,Very Satisfied
138380887204689.0,2024-01-25 16:48:34,293673571,423318317,5,Very Satisfied
138978395256985.0,2024-02-23 21:51:35,137060537,423318317,5,Very Satisfied
138376473239763.0,2023-08-27 16:10:39,47910728,423318317,5,Very Satisfied
139203363272293.0,2024-04-01 11:33:33,5421627,423318317,5,Satisfied
139747818254527.0,2023-09-18 22:33:50,346535684,423318317,5,Very Satisfied
139110883263765.0,2024-02-06 22:03:28,157170929,423318317,5,Very Satisfied
139632967224125.0,2023-08-16 10:31:12,446640664,423318317,5,Very Satisfied
139681102222240.0,2023-08-16 10:30:37,545170179,423318317,5,Very Satisfied
138468710206075.0,2023-09-15 20:45:44,327694089,423318317,5,Very Satisfied
139070122244089.0,2023-09-25 13:14:44,37171299,423318317,5,Very Satisfied
139075111206681.0,2023-10-25 21:53:19,337186987,423318317,5,Very Satisfied
139070508265245.0,2023-11-14 13:30:01,409796345,423318317,5,Very Satisfied
138619203231615.0,2023-11-21 21:21:06,154659147,423318317,5,Very Satisfied
138530908245552.0,2024-01-17 04:25:52,89578407,423318317,5,Very Satisfied
139031898273151.0,2024-01-16 09:50:17,55053855,423318317,5,Very Satisfied
138721920257451.0,2023-10-06 18:43:59,29547366,423318317,5,Very Satisfied
138721241254547.0,2024-01-04 17:43:00,37485319,423318317,5,Very Satisfied
139192098279567.0,2024-01-11 01:08:37,127597807,423318317,5,Very Satisfied
138804498203402.0,2024-01-21 15:43:02,86648036,423318317,5,Very Satisfied
138256854297903.0,2024-03-10 21:05:12,46002688,423318317,5,Very Satisfied
137602116253269.0,2023-10-11 21:13:03,133721078,423318317,5,Satisfied
138695017217872.0,2024-03-04 12:00:15,99257216,423318317,5,Very Satisfied
138718292259226.0,2023-12-29 23:07:19,35431707,423318317,5,Very Satisfied
138644273219590.0,2024-02-03 13:22:42,253773256,423318317,5,Very Satisfied
138200775244293.0,2023-08-07 12:16:52,215665563,423318317,5,Very Satisfied
138679127238141.0,2023-10-09 12:48:51,62761701,423318317,5,Very Satisfied
138122204253695.0,2023-10-24 10:27:30,101470964,423318317,5,Very Satisfied
138271178271641.0,2023-12-03 11:26:04,446756527,423318317,5,Very Satisfied
138157584268596.0,2024-01-19 13:52:54,42605189,423318317,3,Very Satisfied
138686055279617.0,2024-01-13 09:39:36,102154954,423318317,5,Very Satisfied
136717443259391.0,2024-01-07 10:20:48,79465448,423318317,5,Satisfied
138366915271867.0,2024-02-23 09:39:30,178552238,423318317,5,Very Satisfied
138262506234748.0,2024-03-14 13:23:59,138957564,423318317,5,Very Satisfied
137255703276226.0,2024-01-11 01:55:27,287858278,423318317,5,Very Satisfied
137506376244240.0,2024-03-30 16:45:38,18125831,423318317,5,Very Satisfied
138171496263230.0,2023-12-20 00:03:34,101484444,423318317,5,Very Satisfied
136468433272626.0,2024-04-01 11:00:47,41063476,423318317,5,Very Satisfied
138551041212446.0,2023-12-19 22:29:26,166125619,423318317,5,Very Satisfied
137751837246018.0,2023-08-01 09:32:54,231480842,423318317,5,Very Satisfied
138857896247694.0,2023-08-01 12:39:31,367810171,423318317,5,Very Satisfied
138504553208633.0,2024-02-08 22:37:11,298172034,423318317,5,Very Satisfied
137859662247728.0,2023-12-24 20:30:29,160222479,423318317,5,Very Satisfied
138673034286914.0,2023-10-10 07:01:44,286177379,423318317,5,Very Satisfied
136441537296184.0,2023-10-26 08:59:21,346535684,423318317,5,Very Satisfied
137768221280090.0,2023-11-27 15:03:37,81665568,423318317,5,Very Satisfied
137813369265090.0,2023-12-10 19:48:16,238488182,423318317,5,Very Satisfied
136720027294879.0,2024-01-03 14:33:32,331134322,423318317,5,Very Satisfied
137856070216811.0,2024-04-05 16:06:51,786059982,423318317,5,Very Satisfied
138530821212502.0,2023-08-10 14:04:46,460443037,423318317,5,Very Satisfied
136283164208136.0,2023-12-06 17:22:51,367810171,423318317,5,Satisfied
137822968228898.0,2023-10-23 14:07:45,281438661,423318317,5,Satisfied
